Time,position,velocity,rhonn_x0,rhonn_x1,error_x0,error_x1,set_point,effort,error_tracking_x0,error_tracking_x1,surface,w11,w12,w21,w22
77.65,29.14120755052442,3.8138295595758356,29.139606807364313,3.8138327794203661,0.0016007431601074984,-3.2198445305553491e-06,28.45445385481401,9.2428014009459201,0.5879561889729068,0.5536031757787363,0.57124186144792355,-4.9281414919377333,-4.0697270187301653,-31.922856117330866,-56.746548807393957
77.66,29.14120755052442,3.8138295595758356,29.141207481853968,3.8138295695609941,6.8670452435526386e-08,-9.9851584778321012e-09,28.523365919999186,9.243298099735151,0.61784148968138197,0.58337683370663385,0.60191207839707528,-4.9277512759613877,-4.0693368027538197,-31.925342516721734,-56.749032787208876
77.67,29.14120755052442,3.8138295595758356,29.141207550499004,3.8138296653767014,2.5416113658138784e-11,-1.0580086584610626e-07,28.523365919999186,9.2437827886443067,0.61784148968138197,0.58337683370663385,0.60191207839707528,-4.927751259226949,-4.069336786019381,-31.927768306175345,-56.751456216067538
77.68,29.23882367367424,3.7739666840911723,29.235573398226784,3.7763436677027329,0.0032502754474563744,-0.0023769836115605791,28.592301131851045,9.2452281828693863,0.618479565100305,0.59837357558178894,0.61692796253479809,-4.680421179578107,-3.8220067063705399,-31.965750073108008,-56.771672072944192
77.69,29.23882367367424,3.7739666840911723,29.238823640528139,3.7739666841034705,3.3146100975045556e-08,-1.2298162488377784e-11,28.592301131851045,9.2452281828693863,0.618479565100305,0.59837357558178894,0.61692796253479809,-4.679628828302957,-3.821214355095389,-31.966111123874409,-56.772032743220322
77.7,29.23882367367424,3.7739666840911723,29.238823673674201,3.7739666842426374,3.907985046680551e-14,-1.5146506271435101e-10,28.661259241480675,9.2461166050691066,0.57756441603270403,0.54307686061041238,0.56040379309139354,-4.6796288202225362,-3.8212143470149673,-31.970557918599322,-56.776474851728544
77.71,29.335463333495618,3.7332648084881623,29.333854940238528,3.7332681086797379,0.0016083932570900572,-3.3001915755725975e-06,28.695746805184363,9.2473637213507853,0.63641769611059473,0.6036149402393427,0.62270747112266056,-4.428191709971375,-3.5697772367638052,-32.00987232737176,-56.795425642599795
77.72,29.335463333495618,3.7332648084881623,29.335463043242783,3.7332648232156345,2.9025283510009103e-07,-1.4727472130715569e-08,28.730239999999185,9.2475860114223725,0.6052227381846933,0.57072424842878178,0.58888093057432256,-4.4277996830552686,-3.5693852098476979,-32.010985548116608,-56.796537590749175
77.731,29.335463333495618,3.7332648084881623,29.335463333494914,3.7332648085177027,7.0343730840249918e-13,-2.9540370150016315e-11,28.730239999999185,9.2481571634416291,0.6052227381846933,0.57072424842878178,0.58888093057432256,-4.4277996122969601,-3.569385139089392,-32.013844576917798,-56.799393351207513
77.742,29.431118764337683,3.6956497798860948,29.431033621636978,3.6956498061486087,8.5142700704921026e-05,-2.6262513941333054e-08,28.799243158517697,9.2494535918477414,0.53622017497721686,0.50171027349609076,0.51779687874540725,-4.1919175101417876,-3.3335030369342182,-32.05125862341653,-56.817651191613827
77.75,29.431118764337683,3.6956497798860948,29.431118631770634,3.6956504279501416,1.3256704889386128e-07,-6.480640468708998e-07,28.799243158517697,9.2497269994361346,0.63170097720755081,0.59728056163779542,0.61623159095402191,-4.191896786182908,-3.3334823129753395,-32.052627252707701,-56.81901813416745
77.76,29.431118764337683,3.6956497798860948,29.431118764331998,3.6956497859710424,5.6843418860808015e-12,-6.0849476568591854e-09,28.86826846814733,9.2507244016264778,0.56285002429388342,0.52832927991959977,0.54521478064841622,-4.1918967538668053,-3.3334822806592368,-32.057620511111161,-56.824005238737683
77.771,29.525795013309732,3.6570566622201115,29.512553105211822,3.6571704506735614,0.013241908097910482,-0.0001137884534498923,28.902789351851034,9.2520811781666339,0.52832941247498155,0.49380308433282849,0.50965296670707794,-3.9548211827675397,-3.0964067095599712,-32.097430073892696,-56.841961749164753
77.78,29.525795013309732,3.6570566622201115,29.525752726325088,3.6570627548839809,4.2286984644590575e-05,-6.092663869416981e-06,28.93731567999917,9.2528601625861011,0.56132003465087976,0.54070568373116501,0.55754528477069143,-3.9516033498643552,-3.0931888766567868,-32.10134654757163,-56.845873009012379
77.79,29.525795013309732,3.6570566622201115,29.52579501287849,3.6570566628204517,4.3124259718752e-10,-6.0034022197896775e-10,28.971847421480657,9.2539286055776291,0.55386086076005014,0.51936818114073091,0.53598400696353243,-3.9515930411546027,-3.0931785679470343,-32.106696804732543,-56.851216143608305
77.8,29.525795013309732,3.6570566622201115,29.525795013309654,3.6570567568266057,7.815970093361102e-14,-9.4606494194238167e-08,29.006384545184357,9.2553567209644285,0.51941046724089546,0.48486799287931248,0.50045030689653935,-3.9515930410494935,-3.093178567841925,-32.113846879650893,-56.858356699942433
77.81,29.619464860039898,3.617090127729831,29.619090351019722,3.6170904375091908,0.00037450902017610588,-3.0977935994158656e-07,29.040927019999177,9.2571454170464271,0.48486799331039521,0.45032019849566751,0.46486623829497936,-3.7050167438723443,-2.8466022706647758,-32.158923156592763,-56.877455616652647
