Time,position,velocity,rhonn_x0,rhonn_x1,error_x0,error_x1,set_point
689.216,33.06110403048547,1.7140736910077055,35.195671013545081,1.6725554353259611,-2.1345669830596137,0.041518255681744387,35.100000000000946
689.226,33.06110403048547,1.7140736910077055,33.061109205196715,1.7140736911866838,-5.1747112479461066e-06,-1.7897838766600671e-10,35.11500000000095
689.236,33.08968853341184,1.7106402072590614,33.04658026025507,1.7108214670760304,0.043108273156768462,-0.00018125981696903715,35.13000000000095
689.246,33.08968853341184,1.7106402072590614,33.089688093796383,1.7106402093157413,4.3961545515003309e-07,-2.0566799374677203e-09,35.14500000000095
689.256,33.08968853341184,1.7106402072590614,33.089688533410765,1.7106402093207151,1.0729195309977513e-12,-2.061653736618041e-09,35.16000000000095
689.266,33.11830920359315,1.7145321620778116,33.204024715373919,1.7138534817793101,-0.085715511780769305,0.00067868029850148837,35.17500000000095
689.276,33.11830920359315,1.7145321620778116,33.118310077714483,1.7145321641246341,-8.7412133353836907e-07,-2.0468224892766784e-09,35.19000000000095
689.286,33.11830920359315,1.7145321620778116,33.118309203597505,1.714532162708835,-4.3556269702094141e-12,-6.310234557105332e-10,35.20500000000095
689.296,33.146993964528065,1.7089241139402729,33.11368169642347,1.7090148971508938,0.033312268104594978,-9.0783210620948296e-05,35.22000000000095
689.306,33.146993964528065,1.7089241139402729,33.146991033496846,1.7089241884790738,2.9310312186225929e-06,-7.4538800909351721e-08,35.23500000000095
689.316,33.20458218323695,1.7087667172944847,33.204403651130576,1.7087667351860603,0.00017853210637497341,-1.7891575554429551e-08,35.25000000000095
689.326,33.20458218323695,1.7087667172944847,33.204582182804131,1.7087667174837264,4.3282000206090743e-10,-1.8924173339485151e-10,35.26500000000095
689.336,33.20458218323695,1.7087667172944847,33.204582183236909,1.7087667179221739,4.2632564145606011e-14,-6.2768923392297893e-10,35.28000000000095
689.347,33.23312301440635,1.7042217026815383,33.232756319107267,1.7042217946394658,0.00036669529908550658,-9.1957927494945579e-08,35.295000000000954
689.356,33.23312301440635,1.7042217026815383,33.233123012583093,1.7042217033097558,1.8232597653877747e-09,-6.2821747803809558e-10,35.310000000000954
689.366,33.23312301440635,1.7042217026815383,33.233123014404981,1.7042243584371164,1.3713474800169934e-12,-2.6557555781181463e-06,35.325000000000955
689.377,33.2617262316695,1.702584750644853,33.261722209540522,1.7025847508926688,4.0221289765440815e-06,-2.4781576790644522e-10,35.340000000000956
689.386,33.2617262316695,1.702584750644853,33.261726231315606,1.7025848250822975,3.538929149726755e-10,-7.4437444430586197e-08,35.355000000000956
689.396,33.29040345068191,1.7026763856376577,33.290373067851476,1.7026763817714539,3.0382830431108232e-05,3.8662038015502276e-09,35.37000000000096
689.406,33.29040345068191,1.7026763856376577,33.290403450608267,1.7026763858300882,7.3640649134176783e-11,-1.9243051596617988e-10,35.38500000000096
689.416,33.29040345068191,1.7026763856376577,33.290403450681879,1.7026763877389186,2.8421709430404007e-14,-2.1012609430215434e-09,35.40000000000096
689.426,33.34896834364479,1.696221425688848,33.346719980966952,1.6962223394504576,0.002248362677839566,-9.1376160971101683e-07,35.41500000000096
689.436,33.37817156720477,1.6937364635794634,33.378147132096558,1.6937364645031323,2.4435108208820111e-05,-9.2366891912831761e-10,35.43000000000096
689.446,33.37817156720477,1.6937364635794634,33.378171566693709,1.6937364703589708,5.1105786269545206e-10,-6.7795073999121769e-09,35.44500000000096
689.456,33.40746280441804,1.7171760588913156,33.408319528484697,1.7171759671390419,-0.00085672406665793233,9.1752273778666904e-08,35.46000000000096
689.466,33.40746280441804,1.7171760588913156,33.407462813154865,1.7171760609496829,-8.7368263734788343e-09,-2.0583672544205456e-09,35.47500000000096
689.476,33.46583545690375,1.7191530709285012,33.465867272367262,1.7191530688849355,-3.1815463515272313e-05,2.043565761056243e-09,35.49000000000096
689.486,33.46583545690375,1.7191530709285012,33.465835458268572,1.7191530929419514,-1.3648246977027156e-09,-2.2013450173830051e-08,35.50500000000096
689.496,33.46583545690375,1.7191530709285012,33.46583545690379,1.7191530931044809,-4.2632564145606011e-14,-2.2175979719207817e-08,35.52000000000096
689.506,33.49494059294314,1.7182137119914709,33.493287710112128,1.7183061494374954,0.0016528828310100607,-9.2437446024495884e-05,35.53500000000096
