Time,Name,Position,Velocity,Effort
6.151000000000389,right_joint_1,0.8806294242903181,-0.022403733908701085,-0.005914116358607233
6.151000000000389,right_joint_1,0.8806294242903181,-0.022403733908701085,-0.005914116358607233
6.151000000000389,right_joint_1,0.8806294242903181,-0.022403733908701085,-0.005914116358607233
6.152000000000389,right_joint_1,0.8806070205564094,-0.022572330112991406,-0.005898594350260976
6.152000000000389,right_joint_1,0.8806070205564094,-0.022572330112991406,-0.005898594350260976
6.1530000000003895,right_joint_1,0.8805844482262963,-0.02274025838275149,-0.005882946265952342
6.1530000000003895,right_joint_1,0.8805844482262963,-0.02274025838275149,-0.005882946265952342
6.15400000000039,right_joint_1,0.8805617079679136,-0.022907515312567465,-0.005867172575777808
6.15500000000039,right_joint_1,0.880538800452601,-0.023074097515568513,-0.005851273752409559
6.1560000000003905,right_joint_1,0.8805157263550855,-0.023240001623491702,-0.005835250271085925
6.1560000000003905,right_joint_1,0.8805157263550855,-0.023240001623491702,-0.005835250271085925
6.1560000000003905,right_joint_1,0.8805157263550855,-0.023240001623491702,-0.005835250271085925
6.1560000000003905,right_joint_1,0.8805157263550855,-0.023240001623491702,-0.005835250271085925
6.157000000000391,right_joint_1,0.880492486353462,-0.02340522428674635,-0.00581910260959886
6.157000000000391,right_joint_1,0.880492486353462,-0.02340522428674635,-0.00581910260959886
6.158000000000391,right_joint_1,0.8804690811291752,-0.023569762174477836,-0.0058028312482784295
6.158000000000391,right_joint_1,0.8804690811291752,-0.023569762174477836,-0.0058028312482784295
6.1590000000003915,right_joint_1,0.8804455113670008,-0.023733611974631003,-0.0057864366699824825
6.160000000000392,right_joint_1,0.8804217777550262,-0.023896770394013032,-0.005769919360081808
6.160000000000392,right_joint_1,0.8804217777550262,-0.023896770394013032,-0.005769919360081808
6.160000000000392,right_joint_1,0.8804217777550262,-0.023896770394013032,-0.005769919360081808
6.160000000000392,right_joint_1,0.8804217777550262,-0.023896770394013032,-0.005769919360081808
6.160000000000392,right_joint_1,0.8804217777550262,-0.023896770394013032,-0.005769919360081808
6.160000000000392,right_joint_1,0.8804217777550262,-0.023896770394013032,-0.005769919360081808
6.161000000000392,right_joint_1,0.8803978809846321,-0.024059234158355796,-0.005753279806446113
6.1620000000003925,right_joint_1,0.8803738217504737,-0.024221000012377814,-0.005736518499433265
6.1620000000003925,right_joint_1,0.8803738217504737,-0.024221000012377814,-0.005736518499433265
6.1620000000003925,right_joint_1,0.8803738217504737,-0.024221000012377814,-0.005736518499433265
6.1620000000003925,right_joint_1,0.8803738217504737,-0.024221000012377814,-0.005736518499433265
6.163000000000393,right_joint_1,0.8803496007504613,-0.024382064719845647,-0.005719635931874194
6.163000000000393,right_joint_1,0.8803496007504613,-0.024382064719845647,-0.005719635931874194
6.164000000000393,right_joint_1,0.8803252186857414,-0.024542425063634795,-0.005702632599058949
6.1650000000003935,right_joint_1,0.8803006762606778,-0.024702077845790177,-0.005685508998725899
6.1650000000003935,right_joint_1,0.8803006762606778,-0.024702077845790177,-0.005685508998725899
6.166000000000394,right_joint_1,0.880275974182832,-0.024861019887586037,-0.005668265631045408
6.167000000000394,right_joint_1,0.8802511131629444,-0.0250192480295854,-0.0056509029986078485
6.1680000000003945,right_joint_1,0.8802260939149148,-0.025176759131698985,-0.005633421606408714
6.1680000000003945,right_joint_1,0.8802260939149148,-0.025176759131698985,-0.005633421606408714
6.1680000000003945,right_joint_1,0.8802260939149148,-0.025176759131698985,-0.005633421606408714
6.1680000000003945,right_joint_1,0.8802260939149148,-0.025176759131698985,-0.005633421606408714
